CTR Code,order date,region,country,promotion_category,promotion_theme,product,sku,part_no,position,make_model,qty,unit_price,amount,currency,target,sell_type,customer,Customer_No
CE0337LC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0337LC,ROT1015B,,,380,5.3,2014.0,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE0337RC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0337RC,ROT1016B,,,380,5.3,2014.0,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE0338LC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0338LC,ROT1027D,,,180,4.44,799.2,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0338R,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0338R,ROT1028D,,,180,4.44,799.2,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE0339LC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0339LC,ROT1052F,,,100,4.21,421.0,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE0339RC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0339RC,ROT1051F,,,100,4.21,421.0,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
ROT1057J-990,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,,ROT1057J-990,,,,120,4.85,582.0,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE0340RC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0340RC,ROT1056E,,,120,4.85,582.0,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE0342LC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0342LC,ROT1204D,,,150,5.16,774.0,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE0342RC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0342RC,ROT1203D,,,150,5.16,774.0,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0345L,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0345L,ROT1501D,,,60,4.03,241.8,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE0345RC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0345RC,ROT1500D,,,60,4.03,241.8,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE03490C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE03490C,ROT1363A,,,30,6.45,193.5,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE03070C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE03070C,ROT0525B,,,5,3.46,17.3,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
ROT1586A-990,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,,ROT1586A-990,,,,20,5.09,101.8,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE0351LC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0351LC,ROT1702B,,,6,5.51,33.06,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE0351RC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0351RC,ROT1701B,,,6,5.51,33.06,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0352L,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0352L,ROT1722D,,,12,8.78,105.36,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE0352RC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0352RC,ROT1721D,,,12,8.78,105.36,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE0353LC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0353LC,ROT1790C,,,300,5.33,1599.0,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE0353RC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0353RC,ROT1789C,,,300,5.33,1599.0,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE03230C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE03230C,ROT0256A,,,246,3.24,797.04,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0940L,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0940L,ROT2225B,,,4,7.03,28.12,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
ROT2224C-990,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,,ROT2224C-990,,,,4,7.03,28.12,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0946L,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0946L,ROT2246B,,,6,5.8,34.8,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0946R,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0946R,ROT2245B,,,6,5.8,34.8,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE03150C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE03150C,ROT0528B,,,180,3.51,631.8,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE00570C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE00570C,ROT0647B,,,60,3.23,193.8,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0365L,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0365L,ROT0304D,,,12,4.84,58.08,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0365R,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0365R,ROT0306D,,,12,4.84,58.08,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE0366LC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0366LC,ROT0324A,,,4,5.34,21.36,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE0366RC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0366RC,ROT0325B,,,4,5.34,21.36,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE0367LC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0367LC,ROT0307A,,,18,5.13,92.34,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE0367RC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0367RC,ROT0308A,,,18,5.13,92.34,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE03690C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE03690C,ROT0309B,,,72,3.84,276.48,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE0370LC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0370LC,ROT0820C,,,24,5.63,135.12,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE0370RC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0370RC,ROT0821C,,,24,5.63,135.12,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE0371LC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0371LC,ROT1025B,,,180,5.68,1022.4,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE0371RC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0371RC,ROT1026B,,,180,5.68,1022.4,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE0373LC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0373LC,ROT1249A,,,24,6.91,165.84,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0373R,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0373R,ROT1248A,,,24,6.91,165.84,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0282,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0282,ROT0294B,,,50,4.19,209.5,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0376L,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0376L,ROT1737B,,,25,6.58,164.5,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE0376RC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0376RC,ROT1736B,,,25,6.58,164.5,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0894L,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0894L,ROT2020C,,,80,4.72,377.6,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0894R,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0894R,ROT2019C,,,80,4.72,377.6,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
ROT0030G-990,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,,ROT0030G-990,,,,12,4.87,58.44,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE03910C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE03910C,ROT0320A,,,120,4.49,538.8,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE03040C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE03040C,ROT0013B,,,12,4.27,51.24,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE03060C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE03060C,ROT0527B,,,24,3.15,75.6,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE0396LC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0396LC,ROT0167D,,,36,7.07,254.52,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE0396RC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0396RC,ROT0166D,,,8,7.07,56.56,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE0397LC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0397LC,ROT0169A,,,4,4.45,17.8,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE0397RC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0397RC,ROT0168A,,,4,4.45,17.8,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0401,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0401,ROT0174A,,,6,4.59,27.54,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE08420C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE08420C,ROT0914A,,,16,3.81,60.96,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE0321LC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0321LC,ROT0520B,,,16,3.2,51.2,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE0321RC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0321RC,ROT0521B,,,16,3.2,51.2,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
ROT0163D-990,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,,ROT0163D-990,,,,4,4.8,19.2,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE0423LC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0423LC,ROT0529B,,,20,5.78,115.6,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0423R,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0423R,ROT0530B,,,20,5.78,115.6,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE04250C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE04250C,ROT0176A,,,20,6.67,133.4,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE04260C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE04260C,ROT0177A,,,20,6.67,133.4,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE04290C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE04290C,ROT0178B,,,24,6.4,153.6,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE04300C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE04300C,ROT0179B,,,24,6.4,153.6,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE04270C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE04270C,ROT0531B,,,24,3.38,81.12,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE04330C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE04330C,ROT1172C,,,6,5.32,31.92,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE04340C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE04340C,ROT1180B,,,80,3.53,282.4,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE0421LC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0421LC,ROT0164A,,,30,4.16,124.8,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE0421RC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0421RC,ROT0165B,,,30,4.16,124.8,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE03130C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE03130C,ROT0015B,,,27,3.61,97.47,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE04520C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE04520C,ROT0556A,,,6,4.7,28.2,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE04530C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE04530C,ROT0547B,,,10,5.09,50.9,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE04700C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE04700C,ROT0567A,,,16,4.51,72.16,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE04730C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE04730C,ROT0889E,,,6,6.86,41.16,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0474,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0474,ROT0890E,,,6,6.86,41.16,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0479,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0479,ROT0978B,,,20,6.0,120.0,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0480,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0480,ROT0979B,,,20,6.0,120.0,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE04810C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE04810C,ROT1069B,,,24,5.12,122.88,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE04820C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE04820C,ROT1070A,,,6,4.96,29.76,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0487,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0487,ROT1564B,,,12,5.62,67.44,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
ROT1727E-990,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,,ROT1727E-990,,,,12,5.16,61.92,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE04920C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE04920C,ROT1855A,,,20,6.97,139.4,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE08960C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE08960C,ROT2055B,,,12,6.64,79.68,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0493,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0493,ROT0486B,,,4,4.62,18.48,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0505,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0505,ROT0494A,,,4,5.89,23.56,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0506,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0506,ROT0495A,,,4,5.89,23.56,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0507,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0507,ROT0496C,,,2,4.86,9.72,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE05090C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE05090C,ROT0498A,,,20,6.71,134.2,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
ROT0502I-990,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,,ROT0502I-990,,,,2,6.7,13.4,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
ROT0817F-990,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,,ROT0817F-990,,,,10,5.09,50.9,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0522,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0522,ROT0818B,,,10,5.09,50.9,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE05300C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE05300C,ROT1138B,,,40,4.82,192.8,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0534,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0534,ROT1168C,,,30,5.73,171.9,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE05350C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE05350C,ROT1169C,,,36,5.73,206.28,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0537L,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0537L,ROT1310C,,,2,6.99,13.98,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0537R,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0537R,ROT1309C,,,2,6.99,13.98,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0544L,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0544L,ROT1533B,,,26,6.12,159.12,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0544R,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0544R,ROT1532B,,,26,6.12,159.12,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE05480C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE05480C,ROT1680B,,,4,5.67,22.68,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0549,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0549,ROT1705B,,,6,5.61,33.66,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE05790C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE05790C,ROT0451B,,,12,3.29,39.48,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
ROT0466E-990,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,,ROT0466E-990,,,,6,4.53,27.18,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0592,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0592,ROT0472B,,,12,4.34,52.08,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0595,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0595,ROT0475B,,,20,4.38,87.6,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE05970C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE05970C,ROT0479B,,,8,3.97,31.76,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE06020C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE06020C,ROT0142B,,,12,4.02,48.24,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE06190C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE06190C,ROT0591C,,,4,3.4,13.6,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE06220C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE06220C,ROT0794B,,,36,4.27,153.72,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE06230C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE06230C,ROT1143B,,,80,6.22,497.6,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0624,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0624,ROT1144B,,,80,6.22,497.6,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE00600C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE00600C,ROT0295C,,,30,2.99,89.7,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
IE0629L,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,IE0629L,ROT0200D,,,40,3.89,155.6,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE0629RC,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0629RC,ROT0201D,,,40,3.89,155.6,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
CE06420C,2026-06-26,ASIA,PHILIPPINES,Trade promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE06420C,ROT0593C,,,240,4.47,1072.8,USD,B2B,SELL-OUT,CHUAN LAM AUTO SUPPLY,200241
