CTR Code,order date,region,country,promotion_category,promotion_theme,product,sku,part_no,position,make_model,qty,unit_price,amount,currency,target,sell_type,customer
CE0396R,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0396R,CE0396R,,MITSUBISHI,24,7.07,169.68,USD,B2B,SELL-IN,CHUAN LAM
CE0321R,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0321R,CE0321R,,MITSUBISHI,12,3.11,37.32,USD,B2B,SELL-IN,CHUAN LAM
CE0426,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0426,CE0426,,MITSUBISHI,60,6.67,400.2,USD,B2B,SELL-IN,CHUAN LAM
CE0313,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0313,CE0313,,MITSUBISHI,24,3.54,84.96000000000001,USD,B2B,SELL-IN,CHUAN LAM
CE0505,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0505,CE0505,,NISSAN,4,5.89,23.56,USD,B2B,SELL-IN,CHUAN LAM
CE0579,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0579,CE0579,,NISSAN,4,3.1,12.4,USD,B2B,SELL-IN,CHUAN LAM
CL0872L,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0872L,CL0872L,,ISUZU,12,6.59,79.08,USD,B2B,SELL-IN,CHUAN LAM
CL0201,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0201,CL0201,,HONDA,120,3.25,390.0,USD,B2B,SELL-IN,CHUAN LAM
CL0233R,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0233R,CL0233R,,ISUZU,80,2.27,181.6,USD,B2B,SELL-IN,CHUAN LAM
CL0961R,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0961R,CL0961R,,KIA,6,4.37,26.22,USD,B2B,SELL-IN,CHUAN LAM
CL0179,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0179,CL0179,,HONDA,20,3.46,69.2,USD,B2B,SELL-IN,CHUAN LAM
CL0221L,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0221L,CL0221L,,HONDA,18,3.76,67.67999999999999,USD,B2B,SELL-IN,CHUAN LAM
CL0242,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0242,CL0242,,GMDAT,50,2.46,123.0,USD,B2B,SELL-IN,CHUAN LAM
CL0538,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0538,CL0538,,SUBARU,80,4.09,327.2,USD,B2B,SELL-IN,CHUAN LAM
CR0284,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CR0284,CR0284,,HYUNDAI,800,5.0,4000.0,USD,B2B,SELL-IN,CHUAN LAM
CE0198,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0198,CE0198,,HONDA,20,3.21,64.2,USD,B2B,SELL-IN,CHUAN LAM
CE0263L,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0263L,CE0263L,,ISUZU,100,7.76,776.0,USD,B2B,SELL-IN,CHUAN LAM
CE0331L,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0331L,CE0331L,,HYUNDAI,90,5.44,489.6,USD,B2B,SELL-IN,CHUAN LAM
CE0506,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0506,CE0506,,NISSAN,4,5.89,23.56,USD,B2B,SELL-IN,CHUAN LAM
CL0220R,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0220R,CL0220R,,HONDA,60,3.75,225.0,USD,B2B,SELL-IN,CHUAN LAM
CL0246L,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0246L,CL0246L,,GMDAT,80,3.28,262.4,USD,B2B,SELL-IN,CHUAN LAM
CL0311,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0311,CL0311,,HYUNDAI,60,3.31,198.6,USD,B2B,SELL-IN,CHUAN LAM
CL0057,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0057,CL0057,,TOYOTA,50,2.53,126.49999999999999,USD,B2B,SELL-IN,CHUAN LAM
CL0591,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0591,CL0591,,TOYOTA,80,3.5,280.0,USD,B2B,SELL-IN,CHUAN LAM
CE0423R,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0423R,CE0423R,,MITSUBISHI,120,5.67,680.4,USD,B2B,SELL-IN,CHUAN LAM
CE0769,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0769,CE0769,,TOYOTA,10,6.16,61.6,USD,B2B,SELL-IN,CHUAN LAM
CE0288L,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0288L,CE0288L,,GMDAT,18,4.17,75.06,USD,B2B,SELL-IN,CHUAN LAM
CB0426,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CB0426,CB0426,,TOYOTA,4,5.89,23.56,USD,B2B,SELL-IN,CHUAN LAM
CE0930R,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0930R,CE0930R,,MAZDA,10,6.59,65.9,USD,B2B,SELL-IN,CHUAN LAM
CE1070R,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE1070R,CE1070R,,TOYOTA,60,8.69,521.4,USD,B2B,SELL-IN,CHUAN LAM
CL0303R,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0303R,CL0303R,,HYUNDAI,6,4.37,26.22,USD,B2B,SELL-IN,CHUAN LAM
CL0389,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0389,CL0389,,MITSUBISHI,120,3.1,372.0,USD,B2B,SELL-IN,CHUAN LAM
CL0034,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0034,CL0034,,MAZDA,6,3.31,19.86,USD,B2B,SELL-IN,CHUAN LAM
CL0120,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0120,CL0120,,TOYOTA,180,3.44,619.2,USD,B2B,SELL-IN,CHUAN LAM
CR0199,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CR0199,CR0199,,HONDA,6,5.07,30.42,USD,B2B,SELL-IN,CHUAN LAM
CE0306,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0306,CE0306,,MITSUBISHI,12,3.15,37.8,USD,B2B,SELL-IN,CHUAN LAM
CE0762,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0762,CE0762,,TOYOTA,108,4.55,491.4,USD,B2B,SELL-IN,CHUAN LAM
CE0763,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0763,CE0763,,TOYOTA,6,4.87,29.22,USD,B2B,SELL-IN,CHUAN LAM
CE0351L,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0351L,CE0351L,,HYUNDAI,18,5.5,99.0,USD,B2B,SELL-IN,CHUAN LAM
CE0323,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0323,CE0323,,HYUNDAI,240,3.06,734.4,USD,B2B,SELL-IN,CHUAN LAM
CR0295,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CR0295,CR0295,,HYUNDAI,240,5.24,1257.6000000000001,USD,B2B,SELL-IN,CHUAN LAM
CR0330,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CR0330,CR0330,,KIA,96,4.01,384.96,USD,B2B,SELL-IN,CHUAN LAM
CR0551,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CR0551,CR0551,,SUZUKI,4,6.33,25.32,USD,B2B,SELL-IN,CHUAN LAM
CR0578,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CR0578,CR0578,,SUBARU,4,4.67,18.68,USD,B2B,SELL-IN,CHUAN LAM
CR0581,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CR0581,CR0581,,SUBARU,48,4.97,238.56,USD,B2B,SELL-IN,CHUAN LAM
CR0331,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CR0331,CR0331,,KIA,30,5.81,174.29999999999998,USD,B2B,SELL-IN,CHUAN LAM
CR0339R,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CR0339R,CR0339R,,KIA,2,4.86,9.72,USD,B2B,SELL-IN,CHUAN LAM
CE0340R,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0340R,CE0340R,,HYUNDAI,80,4.75,380.0,USD,B2B,SELL-IN,CHUAN LAM
CE0342R,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0342R,CE0342R,,HYUNDAI,80,4.96,396.8,USD,B2B,SELL-IN,CHUAN LAM
CE0842,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0842,CE0842,,MITSUBISHI,16,3.74,59.84,USD,B2B,SELL-IN,CHUAN LAM
CE0369,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0369,CE0369,,KIA,100,3.83,383.0,USD,B2B,SELL-IN,CHUAN LAM
CE0530,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0530,CE0530,,NISSAN,80,4.82,385.6,USD,B2B,SELL-IN,CHUAN LAM
CL0297L,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0297L,CL0297L,,HYUNDAI,7,4.23,29.610000000000003,USD,B2B,SELL-IN,CHUAN LAM
CL0394,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0394,CL0394,,MITSUBISHI,4,3.28,13.12,USD,B2B,SELL-IN,CHUAN LAM
CL0401,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0401,CL0401,,MITSUBISHI,80,2.41,192.8,USD,B2B,SELL-IN,CHUAN LAM
CR0212,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CR0212,CR0212,,HONDA,6,4.26,25.56,USD,B2B,SELL-IN,CHUAN LAM
CR0223,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CR0223,CR0223,,ISUZU,4,5.17,20.68,USD,B2B,SELL-IN,CHUAN LAM
CE0795,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0795,CE0795,,TOYOTA,60,5.64,338.4,USD,B2B,SELL-IN,CHUAN LAM
CE0726,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0726,CE0726,,TOYOTA,8,4.51,36.08,USD,B2B,SELL-IN,CHUAN LAM
CL0288L,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0288L,CL0288L,,HYUNDAI,80,3.51,280.79999999999995,USD,B2B,SELL-IN,CHUAN LAM
CL0288R,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0288R,CL0288R,,HYUNDAI,80,3.51,280.79999999999995,USD,B2B,SELL-IN,CHUAN LAM
CL0344L,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0344L,CL0344L,,KIA,100,2.82,282.0,USD,B2B,SELL-IN,CHUAN LAM
CL0345,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0345,CL0345,,KIA,20,3.47,69.4,USD,B2B,SELL-IN,CHUAN LAM
CR1011,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CR1011,CR1011,,MITSUBISHI,30,7.26,217.79999999999998,USD,B2B,SELL-IN,CHUAN LAM
CB0393,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CB0393,CB0393,,TOYOTA,24,4.65,111.60000000000001,USD,B2B,SELL-IN,CHUAN LAM
CE1010,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE1010,CE1010,,ISUZU,24,4.23,101.52000000000001,USD,B2B,SELL-IN,CHUAN LAM
CB0300,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CB0300,CB0300,,NISSAN,6,6.8,40.8,USD,B2B,SELL-IN,CHUAN LAM
CB0376,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CB0376,CB0376,,TOYOTA,2,7.29,14.58,USD,B2B,SELL-IN,CHUAN LAM
CB0401,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CB0401,CB0401,,TOYOTA,80,3.11,248.79999999999998,USD,B2B,SELL-IN,CHUAN LAM
CE0289,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0289,CE0289,,GMDAT,36,3.76,135.35999999999999,USD,B2B,SELL-IN,CHUAN LAM
CE0291,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0291,CE0291,,GMDAT,12,4.82,57.84,USD,B2B,SELL-IN,CHUAN LAM
CE0425,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0425,CE0425,,MITSUBISHI,60,6.67,400.2,USD,B2B,SELL-IN,CHUAN LAM
CE0471,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0471,CE0471,,MAZDA,12,6.67,80.03999999999999,USD,B2B,SELL-IN,CHUAN LAM
CE1033,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE1033,CE1033,,SUZUKI,40,5.56,222.39999999999998,USD,B2B,SELL-IN,CHUAN LAM
CL0303L,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0303L,CL0303L,,HYUNDAI,6,4.37,26.22,USD,B2B,SELL-IN,CHUAN LAM
CL0313R,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0313R,CL0313R,,HYUNDAI,6,3.87,23.22,USD,B2B,SELL-IN,CHUAN LAM
CL0613,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0613,CL0613,,TOYOTA,80,2.91,232.8,USD,B2B,SELL-IN,CHUAN LAM
CR0245,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CR0245,CR0245,,GMDAT,50,4.88,244.0,USD,B2B,SELL-IN,CHUAN LAM
CR0269,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CR0269,CR0269,,HYUNDAI,240,4.28,1027.2,USD,B2B,SELL-IN,CHUAN LAM
CB0404,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CB0404,CB0404,,TOYOTA,9,7.57,68.13,USD,B2B,SELL-IN,CHUAN LAM
CE0930L,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0930L,CE0930L,,MAZDA,10,6.59,65.9,USD,B2B,SELL-IN,CHUAN LAM
CE1064,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE1064,CE1064,,TOYOTA,80,6.14,491.2,USD,B2B,SELL-IN,CHUAN LAM
CE0193R,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0193R,CE0193R,,HONDA,16,4.0,64.0,USD,B2B,SELL-IN,CHUAN LAM
CE0250L,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0250L,CE0250L,,HONDA,24,5.25,126.0,USD,B2B,SELL-IN,CHUAN LAM
CL0207R,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0207R,CL0207R,,HONDA,10,3.33,33.3,USD,B2B,SELL-IN,CHUAN LAM
CL0330,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0330,CL0330,,KIA,80,4.72,377.59999999999997,USD,B2B,SELL-IN,CHUAN LAM
CL0374,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0374,CL0374,,MITSUBISHI,24,2.77,66.48,USD,B2B,SELL-IN,CHUAN LAM
CL0597,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0597,CL0597,,TOYOTA,16,3.34,53.44,USD,B2B,SELL-IN,CHUAN LAM
CR0929,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CR0929,CR0929,,ISUZU,20,7.34,146.8,USD,B2B,SELL-IN,CHUAN LAM
CR0121,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CR0121,CR0121,,GM,240,4.63,1111.2,USD,B2B,SELL-IN,CHUAN LAM
CR0259,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CR0259,CR0259,,HYUNDAI,20,4.08,81.6,USD,B2B,SELL-IN,CHUAN LAM
CR0317,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CR0317,CR0317,,KIA,20,4.34,86.8,USD,B2B,SELL-IN,CHUAN LAM
CE0427,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0427,CE0427,,MITSUBISHI,24,3.19,76.56,USD,B2B,SELL-IN,CHUAN LAM
CL0060,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0060,CL0060,,FORD,8,5.94,47.52,USD,B2B,SELL-IN,CHUAN LAM
CL0178,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0178,CL0178,,HONDA,20,3.39,67.8,USD,B2B,SELL-IN,CHUAN LAM
CL0269,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0269,CL0269,,HYUNDAI,60,2.87,172.20000000000002,USD,B2B,SELL-IN,CHUAN LAM
CR0253,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CR0253,CR0253,,HYUNDAI,40,3.96,158.4,USD,B2B,SELL-IN,CHUAN LAM
CR0306,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CR0306,CR0306,,HYUNDAI,14,5.27,73.78,USD,B2B,SELL-IN,CHUAN LAM
CR0355,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CR0355,CR0355,,KIA,100,5.74,574.0,USD,B2B,SELL-IN,CHUAN LAM
CE0285,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0285,CE0285,,GMDAT,60,2.77,166.2,USD,B2B,SELL-IN,CHUAN LAM
CE0336L,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0336L,CE0336L,,HYUNDAI,160,4.39,702.4,USD,B2B,SELL-IN,CHUAN LAM
CE0371L,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0371L,CE0371L,,KIA,140,5.68,795.1999999999999,USD,B2B,SELL-IN,CHUAN LAM
CE0337L,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0337L,CE0337L,,HYUNDAI,480,5.3,2544.0,USD,B2B,SELL-IN,CHUAN LAM
CE0057,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0057,CE0057,,MAZDA,6,3.08,18.48,USD,B2B,SELL-IN,CHUAN LAM
CB0408,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CB0408,CB0408,,TOYOTA,340,5.79,1968.6,USD,B2B,SELL-IN,CHUAN LAM
CE1072L,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE1072L,CE1072L,,CHEVROLET,6,6.39,38.339999999999996,USD,B2B,SELL-IN,CHUAN LAM
CE0389L,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0389L,CE0389L,,SSANGYONG,2,4.39,8.78,USD,B2B,SELL-IN,CHUAN LAM
CE0396L,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0396L,CE0396L,,MITSUBISHI,12,7.07,84.84,USD,B2B,SELL-IN,CHUAN LAM
CE0706,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0706,CE0706,,TOYOTA,4,4.39,17.56,USD,B2B,SELL-IN,CHUAN LAM
CR0277,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CR0277,CR0277,,HYUNDAI,1200,4.85,5820.0,USD,B2B,SELL-IN,CHUAN LAM
CR0287,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CR0287,CR0287,,HYUNDAI,4,3.95,15.8,USD,B2B,SELL-IN,CHUAN LAM
CR0547,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CR0547,CR0547,,SUZUKI,8,4.67,37.36,USD,B2B,SELL-IN,CHUAN LAM
CE0367L,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0367L,CE0367L,,KIA,24,5.13,123.12,USD,B2B,SELL-IN,CHUAN LAM
CE0470,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0470,CE0470,,MAZDA,30,4.5,135.0,USD,B2B,SELL-IN,CHUAN LAM
CE0589,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0589,CE0589,,NISSAN,6,4.67,28.02,USD,B2B,SELL-IN,CHUAN LAM
CE0799,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0799,CE0799,,TOYOTA,24,5.38,129.12,USD,B2B,SELL-IN,CHUAN LAM
CR0261,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CR0261,CR0261,,HYUNDAI,6,4.14,24.839999999999996,USD,B2B,SELL-IN,CHUAN LAM
CR0276,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CR0276,CR0276,,HYUNDAI,720,4.9,3528.0000000000005,USD,B2B,SELL-IN,CHUAN LAM
CR0495,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CR0495,CR0495,,NISSAN,100,6.0,600.0,USD,B2B,SELL-IN,CHUAN LAM
CR0659,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CR0659,CR0659,,TOYOTA,300,5.52,1655.9999999999998,USD,B2B,SELL-IN,CHUAN LAM
CE0331R,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0331R,CE0331R,,HYUNDAI,50,5.44,272.0,USD,B2B,SELL-IN,CHUAN LAM
CE0367R,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0367R,CE0367R,,KIA,24,5.13,123.12,USD,B2B,SELL-IN,CHUAN LAM
CE0731R,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0731R,CE0731R,,TOYOTA,12,3.89,46.68,USD,B2B,SELL-IN,CHUAN LAM
CL0348L,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0348L,CL0348L,,KIA,3,4.16,12.48,USD,B2B,SELL-IN,CHUAN LAM
CB0355,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CB0355,CB0355,,SUBARU,260,3.72,967.2,USD,B2B,SELL-IN,CHUAN LAM
CB0395L,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CB0395L,CB0395L,,TOYOTA,8,10.98,87.84,USD,B2B,SELL-IN,CHUAN LAM
CE0371R,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0371R,CE0371R,,KIA,140,5.68,795.1999999999999,USD,B2B,SELL-IN,CHUAN LAM
CE0277,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0277,CE0277,,KIA,20,4.37,87.4,USD,B2B,SELL-IN,CHUAN LAM
CE0474,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0474,CE0474,,MAZDA,10,6.86,68.60000000000001,USD,B2B,SELL-IN,CHUAN LAM
CE0768,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0768,CE0768,,TOYOTA,10,6.16,61.6,USD,B2B,SELL-IN,CHUAN LAM
CE0307,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0307,CE0307,,MITSUBISHI,24,3.36,80.64,USD,B2B,SELL-IN,CHUAN LAM
CE0782,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0782,CE0782,,TOYOTA,40,5.16,206.4,USD,B2B,SELL-IN,CHUAN LAM
CL0872R,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0872R,CL0872R,,ISUZU,12,6.59,79.08,USD,B2B,SELL-IN,CHUAN LAM
CL0282R,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0282R,CL0282R,,HYUNDAI,80,3.07,245.6,USD,B2B,SELL-IN,CHUAN LAM
CE0288R,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0288R,CE0288R,,GMDAT,18,4.17,75.06,USD,B2B,SELL-IN,CHUAN LAM
CE0373R,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0373R,CE0373R,,KIA,20,6.91,138.2,USD,B2B,SELL-IN,CHUAN LAM
CE0321L,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0321L,CE0321L,,MITSUBISHI,12,3.11,37.32,USD,B2B,SELL-IN,CHUAN LAM
CR0281,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CR0281,CR0281,,HYUNDAI,2,4.58,9.16,USD,B2B,SELL-IN,CHUAN LAM
CR0285,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CR0285,CR0285,,HYUNDAI,320,4.42,1414.4,USD,B2B,SELL-IN,CHUAN LAM
CE0592,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0592,CE0592,,NISSAN,30,4.34,130.2,USD,B2B,SELL-IN,CHUAN LAM
CE0642,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0642,CE0642,,SUBARU,60,4.34,260.4,USD,B2B,SELL-IN,CHUAN LAM
CE0599,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0599,CE0599,,NISSAN,10,4.66,46.6,USD,B2B,SELL-IN,CHUAN LAM
CE0821R,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0821R,CE0821R,,TOYOTA,4,8.0,32.0,USD,B2B,SELL-IN,CHUAN LAM
CL0268,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0268,CL0268,,HYUNDAI,80,2.98,238.4,USD,B2B,SELL-IN,CHUAN LAM
CL0287L,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0287L,CL0287L,,HYUNDAI,20,3.27,65.4,USD,B2B,SELL-IN,CHUAN LAM
CE0800,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0800,CE0800,,TOYOTA,36,5.38,193.68,USD,B2B,SELL-IN,CHUAN LAM
CE0684,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CE0684,CE0684,,TOYOTA,4,4.87,19.48,USD,B2B,SELL-IN,CHUAN LAM
CL0353R,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0353R,CL0353R,,KIA,16,3.2,51.2,USD,B2B,SELL-IN,CHUAN LAM
CL0393,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0393,CL0393,,MITSUBISHI,20,3.17,63.4,USD,B2B,SELL-IN,CHUAN LAM
CL0387,2025-07-30,ASIA,필리핀,Trade promotion,CHOICE_KIT,,CL0387,CL0387,,MAZDA,24,3.32,79.67999999999999,USD,B2B,SELL-IN,CHUAN LAM
